Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Gender,Product_ID,Product_Name,Category,Sub_Category,Price,Quantity,Total_Amount,Discount_Percentage,Discount_Amount,Payment_Method,Transaction_Date,Delivery_Status,Delivery_Date,Region,City,Delivery_Executive,Customer_Rating,AverageRating,Feedback_Comment,FeedbackType,SalesChannel,TotalSales
923af1f0-de69-4493-9bf9-d47844d98ebe,7cb0e6e5-a7ab-4117-b401-b24796a21ea2,Brenda Johnson,30,Other,ed39c8fb-0749-4f9f-9ea3-8a3ca218bbe0,Strategy,Clothing,Footwear,248.81,6,1268.93,15,223.93,Debit Card,14-09-2024,Out for Delivery,,West,Chennai,John Harper,2,1.74,Whole one once event adult organization.,Negative,In-store,2413.13
cf5b7618-d97f-4730-8cb5-b21b8504f68f,ae3f53f7-23f3-4833-836c-5fc826a5c71c,Timothy Friedman,70,Female,eff9d4fc-0d97-4695-b4d1-ad8b56e08034,Nice,Groceries,Fruits,243.14,5,972.56,20,243.14,Debit Card,24-08-2024,Delivered,16-08-2024,West,Hyderabad,Lauren Coleman,3,4.36,Need look both director enough sell reduce.,Neutral,In-store,3721.81
05485882-6f5e-466c-95f8-8d230a72c403,98950a96-7566-4604-99c9-c8045851aaf8,Kyle Thornton,57,Male,58beb1e7-c66c-432e-9958-27d514adc632,Challenge,Clothing,Kids' Wear,255.08,10,2550.8,0,0,UPI,05-02-2024,Cancelled,,South,Ahmedabad,Amanda Curtis,3,3.96,Yard process military follow center heart table.,Neutral,In-store,2780.9
4de5477a-57c6-4d6a-83dc-1c15362ce080,4a282dff-9a2a-4b43-906f-c52a5d1e795e,James Roberts,56,Other,a3fd6ae3-283b-438f-852d-c2765b258384,Believe,Electronics,Laptop,68.05,3,173.53,15,30.62,UPI,01-12-2024,Pending,,North,Ahmedabad,John Harper,4,1.72,Single get both within put candidate measure.,Negative,In-store,176.64
65b148c0-c0e1-40fa-944f-a2e3b90801fd,a6e6fb2b-8204-4494-bd6c-eef61064bc9e,Amber Cook,32,Male,d6bdefb3-0969-4e88-98af-8db33f9ad327,Avoid,Electronics,Laptop,371.28,10,2970.24,20,742.56,Wallet,25-10-2024,Cancelled,,North,Mumbai,Jeremy Morrison,5,1.18,Usually game positive parent compare.,Neutral,Online,534.87
2a7390fa-506c-4e6a-8f17-11e168985fca,dbc345f0-0942-429e-a170-95f3a5b4648a,Erika Miller,33,Other,c7da533b-494e-4bdd-9eaa-5e0672335f53,Film,Clothing,Men's Wear,437.08,10,3933.72,10,437.08,Credit Card,28-05-2024,Out for Delivery,,West,Mumbai,Steven Wright,4,4.16,Century west hour forget.,Negative,In-store,3864.47
26875be6-68e5-4310-9937-caab50260aa7,08d7a91a-1254-40f8-9663-71fa9bec0b90,Richard Bryant,43,Male,08b92159-5724-48d6-bda3-d42c8f778adb,Where,Personal Care,Hair Care,13.62,3,36.77,10,4.09,Debit Card,13-05-2024,Out for Delivery,,East,Ahmedabad,Lauren Coleman,4,2.46,Choose member chance international agent million agent.,Neutral,Online,4994.19
acb03eb1-2bfe-493e-800d-6871b4e03bf4,da883cd5-b6b0-4b09-a4e0-080461436aa8,Christopher Bass,44,Other,5fffc54a-fff7-453f-b08d-08eb2962e867,Weight,Household,Kitchenware,465.08,3,1325.48,5,69.76,Credit Card,26-08-2024,Delivered,24-01-2024,North,Bangalore,Amanda Curtis,5,2.31,Hit data author scientist between issue.,Negative,In-store,1082.28
f4bafa96-2641-4139-89d9-c7d31b07d9f2,4c3c9d80-f150-471d-a86c-5d1ff8532371,Alyssa Alvarado,65,Male,c824a240-25ff-45be-a036-7ccdbd94f58e,Democratic,Personal Care,Hair Care,72.04,6,367.4,15,64.84,Credit Card,01-06-2024,Cancelled,,East,Kolkata,Ronald Schmidt,2,3.04,Attention beautiful while well yet.,Negative,Online,2298.41
d5764482-bbb0-4adf-86e3-1164bd3fb60d,5e044692-2f0c-4625-a4df-4f805b40fede,Hayden Hansen,19,Female,dd91b0dc-e73f-4e69-895d-6f911326251f,Call,Clothing,Men's Wear,489.55,9,3965.35,10,440.6,Credit Card,17-01-2024,Delivered,24-11-2024,North,Chennai,Gina Thomas,5,3.34,Team action two a others art.,Neutral,In-store,4962.66
8f0aaa47-6e37-4d01-bcff-db2f431e6077,b11601bc-3ee4-4233-8b69-f9fe92ea1b06,Stephanie Smith,20,Female,e7a183a1-701f-4215-b623-cf9bfce76cf1,Skin,Household,Decor,179.92,2,323.86,10,35.98,Wallet,10-03-2024,Cancelled,,South,Bangalore,Isaiah Washington,3,2.53,Current radio bar add case.,Positive,In-store,4695.46
909e0f16-2112-4a0a-8c63-31c37350942c,371f4b2c-e64d-4b7c-8f78-0b75077825cf,Elizabeth Bowen,46,Female,7143a478-0062-4486-8ce7-1250c51756b3,Along,Groceries,Snacks,79.89,7,503.31,10,55.92,Credit Card,25-11-2024,Pending,,South,Hyderabad,David Moore,4,1.13,Again brother according rate nearly big area.,Neutral,In-store,3035.67
eadd1f84-bd97-42dc-9f79-e350b9ea6f75,72e32445-7bb9-45e3-aecd-702a3ccd2b68,Sharon Ali,20,Other,9e4deb23-5cf7-46ff-a316-f20e05f4993d,Person,Personal Care,Health Supplements,444.22,3,1199.39,10,133.27,Wallet,02-05-2024,Delivered,22-11-2024,South,Hyderabad,Jeremy Morrison,4,4.01,Series want floor over gun.,Neutral,Online,1077.45
65fb5438-17a2-42f9-8de1-7175f33a5db2,c6035733-5b33-457d-aefd-cbc97c2a7309,Howard Young,19,Other,9e5c3fda-e818-467f-b8da-6e0b65967e52,Top,Electronics,Home Appliances,383.59,9,2761.85,20,690.46,Wallet,04-04-2024,Out for Delivery,,North,Chennai,Vanessa Hernandez,1,1.66,Role language quickly put.,Positive,Online,2882.97
47845b06-e99a-4c1f-9dca-6dd06651c81c,0c73e2f2-d9e3-475f-975d-e8dcd8663563,Jennifer Bryant,62,Other,1fc999ea-ff19-435a-b285-16e5e7b5e691,Oil,Clothing,Women's Wear,363.7,5,1636.65,10,181.85,UPI,15-05-2024,Out for Delivery,,East,Delhi,Matthew Wang,2,3.69,Loss room sea cold.,Negative,In-store,429.38
658dd911-54b7-494d-8e85-4970b8428c1d,d2810829-8c55-41fb-b84a-634258880f56,Wendy Hunt,22,Female,8a900071-6a5f-42ae-aff9-6c0c81fb5d3c,Decade,Personal Care,Oral Care,361.66,1,361.66,0,0,Credit Card,13-09-2024,Delivered,18-01-2024,East,Bangalore,Brooke Jenkins,1,3.11,Keep west brother spend street natural throw.,Negative,In-store,1238.09
bd7d119f-c709-4eee-8297-456a15fe7d7e,a86310e7-1f16-4f7c-8e16-20f6c4302f02,Angela Lopez,23,Female,bcd075ea-692d-45db-aee6-07adacb31ab2,More,Household,Kitchenware,51.05,2,96.99,5,5.11,UPI,23-06-2024,Pending,,East,Kolkata,Darren Clark,2,2.94,Become always away health note film use memory.,Positive,Online,4111.42
2251fb65-5eed-456d-ae58-b0b291a633b6,60366c39-502c-4444-8bb3-3fd1ee6c368d,Dana Cohen,39,Male,f85fe4c6-d86d-4bdf-919f-0d55992c4ef2,Change,Electronics,Accessories,138.69,8,943.09,15,166.43,UPI,23-01-2024,Cancelled,,North,Hyderabad,Thomas Cox,4,4.88,Each pay maintain miss through new kid.,Neutral,In-store,4523.36
1897308e-b5ae-4853-95d1-e607087841b8,f9d88bbe-8d91-447f-9fe2-bd7b9faac460,Brandon Good,53,Other,c4dd3e9b-4e31-4688-8934-37806dde567a,Because,Personal Care,Hair Care,323.57,2,550.07,15,97.07,Debit Card,25-11-2024,Out for Delivery,,West,Mumbai,John Harper,4,4.65,Trip between detail number kind model.,Positive,In-store,895.75
5ef496bc-1729-4027-b2bb-6870400bd7e9,21683d7b-0e5c-4780-b265-2c9c1838e237,Jeremy Travis,19,Male,64c7c6ed-1add-4292-a47a-a47f0e014166,Continue,Household,Decor,303.4,3,773.67,15,136.53,Cash on Delivery,08-03-2024,Delivered,17-01-2024,South,Mumbai,Ashley Nelson,1,3.3,Political soldier possible item city ability anything.,Negative,In-store,2842.69
5b79ee4a-4378-4c9f-9a81-74878238c448,7b7de18f-7aea-4dcf-bcd9-814b2126d63d,Jose Young,58,Male,ad59dcc7-e2f8-4694-b252-e10f213213e6,Later,Electronics,Mobile,293.66,6,1585.76,10,176.2,Cash on Delivery,05-11-2024,Pending,,West,Chennai,Ryan Stanley,3,3.42,Her important management finally do style what.,Neutral,Online,206.65
e6fe9f23-1e44-43e3-8dd4-f78893e2a495,70e1b8ed-5fb9-4a5f-b3d2-106ad5bd8e06,Nicholas Bailey,54,Male,392fc628-ae2d-4311-b91f-0669339d615a,She,Electronics,Mobile,452.04,7,2531.42,20,632.86,Wallet,08-12-2024,Cancelled,,West,Mumbai,Brooke Jenkins,1,4.89,Sit service tell others answer bar theory.,Negative,In-store,2826.92
d3247437-efb8-4df5-a44b-ff1d3c7215ab,710f96bf-adb4-446f-8930-3850510378f5,Jason Hayden,55,Female,c9d0894a-659f-422e-b353-54ef313a14e7,Fact,Household,Kitchenware,69.26,2,124.67,10,13.85,Credit Card,24-07-2024,Delivered,17-12-2024,West,Ahmedabad,Christopher Hernandez,4,4.55,Evening play guy old play finish.,Positive,In-store,3951.69
1788e686-d647-4efb-b202-45ff9a071a13,29ac31fd-359d-4806-bf32-5bc36a36c7ed,Deborah Bates,24,Other,0a460124-eda6-40c3-b64b-793e7511b86e,Hundred,Personal Care,Skin Care,67.07,3,191.15,5,10.06,Debit Card,21-10-2024,Pending,,South,Bangalore,Sherri Johnson,4,4,So girl various thousand care.,Positive,Online,4859.17
2f2f0a28-ec9b-4214-ad52-84e00c5f58c0,9220e09c-8408-4b1c-a693-ba18d0628919,Lisa Kramer,44,Male,3b5a5183-9497-46b0-aaf6-3bbb49352e88,Listen,Household,Decor,145.14,4,464.45,20,116.11,UPI,12-10-2024,Delivered,14-09-2024,North,Mumbai,Kenneth Cooper,3,2.42,Material north after chance least.,Positive,In-store,2768.43
ba7621df-371f-4e18-b99c-31cabd40fc1d,511a8f79-b0d8-4507-b561-a25cb8b4b1c2,Jason Miller,68,Other,918b0845-a492-487b-9897-631555352a89,Member,Personal Care,Oral Care,346.83,7,1942.25,20,485.56,UPI,09-08-2024,Out for Delivery,,West,Kolkata,Melanie Nelson,1,3.91,Own him behavior.,Positive,Online,1814.38
3c045b0b-8a30-403f-a799-e55f5ec971e8,62611af6-f220-42f9-b01f-4e8199dac9bb,Christina Farley,63,Other,5df60589-1787-4144-aa87-93c197f639c3,She,Groceries,Vegetables,364.06,10,3458.57,5,182.03,Cash on Delivery,10-03-2024,Cancelled,,West,Kolkata,Jeffrey Padilla,3,3.4,Sign story opportunity occur reduce.,Neutral,In-store,1726.47
fbeaf85e-d720-4029-93fc-f8dc3ccb0b76,e4a33fe9-bdc2-4977-b66b-9e5c2aab03a4,Kurt Dunn,43,Male,c9d700d7-8201-4836-bb14-dc3029f49e4d,Professor,Household,Cleaning Supplies,16.04,5,72.18,10,8.02,Wallet,15-03-2024,Delivered,16-12-2024,North,Chennai,Keith Gill,4,3.91,Stock traditional newspaper tend perhaps tend.,Neutral,Online,1734.73
2e822a8f-274b-4761-bbba-62c00d066998,44f0db35-c48b-47ec-bd27-d59da1f08723,Adam Alexander,22,Other,3e4cd22c-a0ff-4655-a3ff-f8f18f4008ba,Of,Groceries,Snacks,398.95,7,2234.12,20,558.53,Debit Card,29-03-2024,Delivered,07-12-2024,East,Mumbai,Amber Wallace,5,2.84,Tv role water seat method personal hit.,Positive,Online,4236.55
785605cf-d275-443d-bc81-603fa072dcd3,679610f9-0714-45d0-bb26-f8e87a19371a,Julie Lucero,63,Male,aef86411-676b-430f-9e04-ffb30dbebe38,Accept,Household,Decor,258.78,9,2096.12,10,232.9,Cash on Delivery,22-03-2024,Delivered,02-12-2024,East,Bangalore,Harold Mckenzie,3,3.12,Thank win base service pretty build reflect.,Neutral,In-store,4982.69
d777529f-dd10-4a8e-9e94-e27fc42f3970,61442a20-4237-4421-862c-5e518b74b9b8,Justin Price,49,Female,a4229823-410e-4401-a68e-ed8a7c2aac23,Upon,Clothing,Men's Wear,220.42,6,1190.27,10,132.25,UPI,18-12-2024,Pending,,East,Hyderabad,Dr. Justin Payne MD,2,3.51,Red manage about family summer idea too.,Neutral,Online,1144.15
c909b040-e69d-4ef1-937e-d2d4fa8e59c0,e1fd25a5-c83c-43c5-ae9f-2af197a79f93,Travis Kelly,29,Other,df1354c8-ad36-448f-9f48-6647857ac609,Democratic,Groceries,Beverages,410.19,5,2050.95,0,0,Debit Card,03-02-2024,Cancelled,,East,Hyderabad,Kyle Young,4,3.74,Watch reach marriage argue.,Negative,Online,2205.74
c38767ab-d174-44de-ba5f-212c499d47e0,9c6ebc2f-f6e9-4391-a29c-011e075b4cf0,Stephen Baker,62,Male,ef8ca820-6584-4e69-8828-81a7b108828d,Hour,Electronics,Mobile,451.67,1,406.5,10,45.17,Credit Card,24-03-2024,Pending,,West,Delhi,Matthew Wang,3,3.22,Major within various result.,Positive,In-store,817.32
f15d1ddf-f9fd-4f80-bf7f-f8d91130dfe7,cd758c7b-f0db-4054-82e7-02444ad966ae,Mrs. Jennifer Lopez,23,Other,b82bdc41-a9af-448c-8fc9-108dfab5170a,Beautiful,Groceries,Vegetables,420.65,2,673.04,20,168.26,Cash on Delivery,20-03-2024,Pending,,East,Chennai,Hannah Horne,4,1.43,Purpose future it apply from source.,Positive,In-store,4966.76
bc8d737b-1e72-4275-87f4-315c58906cae,e0dbb6f1-ee71-4c58-8514-052bce0708fc,Andrew Lindsey,47,Male,345f3a9b-04ee-434e-9153-f98126ce98b7,Describe,Clothing,Women's Wear,329.56,8,2504.66,5,131.82,UPI,23-11-2024,Cancelled,,West,Chennai,Brooke Jenkins,5,3.06,Establish shake buy.,Negative,Online,1096.99
7c280eb3-e6dc-4e07-b490-0806923c4032,3f52ea2b-54b8-45aa-9447-66a09957d3db,David Keith,21,Female,c47a7146-40f5-4137-a324-94e2f6120833,And,Household,Cleaning Supplies,344.13,7,1927.13,20,481.78,Debit Card,08-09-2024,Out for Delivery,,North,Delhi,Lauren Coleman,5,1.27,Every opportunity risk perform.,Positive,Online,2580
53664b14-ee5e-4ab2-8063-b504f90b488f,573bb795-6f61-4e51-9874-fca3a5ed34f1,Michael Delgado,20,Male,596d3ab3-bfce-44b8-8edb-89972f6b2fd9,Anything,Groceries,Vegetables,168.24,1,143,15,25.24,Debit Card,29-09-2024,Delivered,08-12-2024,West,Hyderabad,Ralph Gibson,1,2.5,Change court long himself.,Positive,Online,2948.82
cd00e42a-341c-4a1e-b38f-9af55641185b,53a14abe-487f-4b80-97b7-7bfb05d733a0,Heather Velazquez,32,Male,e4959b03-201a-4260-afdf-38f6a3b4f3a9,Major,Clothing,Men's Wear,85.23,6,511.38,0,0,Debit Card,14-09-2024,Out for Delivery,,North,Pune,Kyle Young,4,1.79,Money others Republican from give accept.,Neutral,In-store,626.23
43bed7b5-484a-4477-ab09-c31ab5629dc9,3843b4f4-1009-45ea-8103-b0d54f8e9948,Jack Moore,63,Female,8ffba3da-0788-45e9-8553-ae65d8583f04,Write,Clothing,Women's Wear,114.91,6,551.57,20,137.89,Wallet,16-06-2024,Delivered,27-09-2024,East,Bangalore,Thomas Cox,3,2.65,Others behind between prove.,Neutral,Online,4854.71
46410e4d-9a32-45ba-bce4-6b9999e08fa2,be1c5d93-9854-460c-9945-140265d926f3,Jacob Beck,68,Male,fff51db8-7125-41b5-9407-1c9c3ca8e19f,Group,Household,Furniture,137.95,1,124.16,10,13.79,UPI,08-02-2024,Out for Delivery,,North,Chennai,Kayla Murphy,4,3.77,Sense character finish the example hear.,Positive,In-store,3394
6c5717cd-d102-4260-9882-1f70d8ef91e1,88607c9b-88cc-4feb-b345-c550b71f4cba,Timothy Patel,22,Other,7aeaff14-b1f7-4482-9e04-68b345f4f93d,Sound,Clothing,Men's Wear,127.71,2,255.42,0,0,Credit Card,28-09-2024,Out for Delivery,,North,Mumbai,Vanessa Hernandez,5,4.99,Adult ask deal seat price television behind.,Negative,Online,1895.76
95f5a4c7-7709-4830-96bb-4126cba6dfc3,dabd4e57-a722-4eeb-af99-fac5dfdd6e15,James Cole,54,Other,620a6305-983c-46f3-b216-138280a8298e,Development,Personal Care,Skin Care,89.67,3,255.56,5,13.45,Wallet,15-12-2024,Delivered,14-03-2024,East,Chennai,Gina Thomas,2,3.02,Goal enough up science from add.,Neutral,Online,4134.55
f9f66a30-d3c6-44fb-9c75-81dedbbaa9a2,581ca67f-587e-4bdd-9f67-5f71a6bd3082,Tiffany Smith,23,Other,7edb3e4c-47e6-4aed-9588-6da3e9e5fe8b,Explain,Household,Kitchenware,100.03,5,425.13,15,75.02,Credit Card,07-01-2024,Delivered,13-08-2024,South,Delhi,Amanda Skinner,4,4.2,Stage success gun respond fine present.,Neutral,Online,958.05
44f0a645-fe92-4ec9-b2e3-025dc2e94d83,2f58b4b1-c703-4c9e-a369-a4798335843f,Nicole Green,45,Other,8ec10005-94b7-454b-a9b7-9315f7cc0222,Performance,Clothing,Women's Wear,335.81,5,1595.1,5,83.95,Credit Card,23-08-2024,Delivered,01-11-2024,West,Chennai,Alicia Johnson,4,3.06,Must management station whether professor debate.,Negative,Online,4242.5
5355a140-34f2-47b0-9913-7393ad90bb22,e2e66fd9-90ee-4b7c-a296-d10f9e6dad16,Austin Lopez,25,Other,1069a622-c735-4e9e-af91-2954a5ce65f7,Century,Personal Care,Skin Care,201.76,5,807.04,20,201.76,Wallet,01-09-2024,Pending,,South,Delhi,Amber Wallace,4,3,Finally reduce green choice stand strong.,Neutral,In-store,781.89
211d2748-9505-4382-aa30-ca8e968155c9,06cf4b84-ff49-4cc5-b37b-ad40f906764f,Katherine Nelson,64,Other,b9355ff9-00f2-43c9-9c30-fddbb520fac7,Of,Groceries,Beverages,374.75,9,3035.47,10,337.28,Debit Card,04-07-2024,Pending,,North,Ahmedabad,Kyle Young,4,1.82,Weight wear explain side find other treat.,Positive,In-store,542.82
8b26ec81-9dbc-4c28-ba58-e36bd731020e,c10862a3-1973-4b83-aa42-12edcecfd8a5,Alex Schultz,46,Female,08893d10-fb15-474b-bbe2-3864371b39f0,Yeah,Personal Care,Health Supplements,336.16,10,3361.6,0,0,Wallet,13-10-2024,Cancelled,,West,Hyderabad,Timothy Fernandez,2,3.77,End hear soldier clear space month realize.,Negative,In-store,2519.25
38bfc572-b81a-42a2-8b23-8275e74b2839,844fafda-b61d-4cb7-9f76-828ae045fb06,Rebecca Henderson,54,Other,afc75fde-c754-44ec-bc37-9eb9668816fc,Rock,Personal Care,Health Supplements,112.25,6,639.82,5,33.68,Wallet,06-09-2024,Delivered,08-03-2024,East,Bangalore,Hannah Horne,4,2.18,Institution design everybody street century push.,Neutral,In-store,2209.13
c0c7b38d-14b0-4e84-acac-7d2b64e86a03,01529a44-973a-452b-a6b1-61afeeda3a13,Darrell Spears,57,Female,c3dfd1ac-5084-4ecb-bd22-d400eafbd456,Figure,Electronics,Home Appliances,28.44,5,142.2,0,0,Cash on Delivery,07-06-2024,Out for Delivery,,North,Mumbai,Darren Clark,3,3.42,Bit system couple institution physical allow view often.,Negative,In-store,1698.01
d09903bd-81eb-4a38-8175-a78f1df5b0c9,acd0dcea-7c42-4851-a15a-50e5f0f8bca1,Matthew Solis,32,Female,a6f824a1-62b2-4e0f-9944-f216a620edc4,Allow,Personal Care,Health Supplements,329.52,1,280.09,15,49.43,Wallet,23-04-2024,Cancelled,,West,Chennai,Lauren Byrd,4,2.12,Individual offer old year computer.,Positive,In-store,284.6
e3cd60e9-2398-4678-94eb-5d5b9e44eebf,71010424-979c-4d1b-9d9f-97747852b20e,Steve Hartman,70,Male,1dc022a4-d436-499c-93bf-7304da2a96da,Task,Clothing,Women's Wear,177.96,7,1121.15,10,124.57,Credit Card,18-03-2024,Pending,,North,Kolkata,Amanda Skinner,2,1.34,Structure together half both year.,Positive,Online,1256.16
adc9a69e-85cb-40eb-b69c-5046bdfbbb35,17431719-ca00-4b16-83e0-fe96ed9d93f9,Susan Mack,31,Male,739eeadb-bfcc-4e0b-a3e6-2da65b0a5472,Media,Electronics,Accessories,151.68,9,1092.1,20,273.02,Debit Card,19-09-2024,Out for Delivery,,North,Ahmedabad,Ashley Clayton,2,3.3,Over standard be animal appear.,Positive,In-store,2363.82
d8d19ee7-61d6-4ae1-9280-2120c35537d3,c3b65fb9-ed6a-42cb-981a-346c5d46540b,Mrs. Rebecca Mercado,41,Other,19bda17e-776c-4123-8ef0-058e3d52fdc6,Case,Clothing,Men's Wear,77.76,10,622.08,20,155.52,Debit Card,28-08-2024,Cancelled,,West,Delhi,Harold Mckenzie,1,4.43,Contain rest about build as trouble care face.,Neutral,In-store,4838.87
4ecfaffa-93ba-4d39-bd01-c81fc153fe7b,20c42b9a-c7c0-420b-b9cb-8446380fddcb,Michael Suarez,28,Male,b0790f44-ada7-477f-9f16-408464d82a0f,Mission,Household,Decor,41.22,3,98.93,20,24.73,UPI,24-10-2024,Delivered,06-02-2024,West,Hyderabad,Sherri Johnson,4,4.79,Part cause us actually something perform.,Negative,In-store,3601.86
385fa04d-cbe3-40fe-badd-5dec7f64b316,5ee5712d-cc79-4600-813a-e303b7f2d4d5,Hayley Hale,68,Other,d86b84f3-b32d-4bc9-b554-8f7e330e759f,Measure,Personal Care,Health Supplements,234.29,3,632.58,10,70.29,Wallet,11-11-2024,Cancelled,,North,Kolkata,Timothy Fernandez,2,3.97,Describe call process human.,Negative,Online,4510.01
7d24f082-e85b-49fa-b616-b68699aeb7aa,44e1d54d-f0a8-40c2-9edb-5e3595af201e,Tricia Fuller,46,Male,204eadfd-555c-4dad-aa7d-3dcb2af5a840,Bit,Electronics,Laptop,342.67,2,582.54,15,102.8,UPI,14-12-2024,Delivered,15-02-2024,West,Pune,Nancy Cunningham MD,4,1.11,Despite list production tell conference much.,Positive,Online,216.87
4207f34b-8d18-45b3-8408-8b30ddbf3fec,ff3990f2-9f72-435b-b032-d6d46dc2d2c9,Nathaniel Tate,34,Other,7ec6db7b-e732-46bf-827f-95087552ad67,Mrs,Personal Care,Skin Care,263.11,10,2631.1,0,0,Cash on Delivery,26-06-2024,Pending,,West,Kolkata,Ronald Schmidt,1,2.98,Television mind present list matter per nature.,Negative,In-store,2778.74
6a3c7d10-afd7-4f6e-8e9e-b8fa757a82fd,0c652ca4-065b-408d-9965-6682a1b03cd4,Russell Sutton,55,Male,2e2f607a-8c54-49c6-b56a-3bd4e04567a0,Staff,Electronics,Home Appliances,195.76,5,929.86,5,48.94,UPI,16-03-2024,Delivered,19-07-2024,West,Kolkata,Amanda Curtis,1,4.92,Everyone fast fund together bit might relationship.,Positive,Online,4934.76
623918e3-73b6-4fcd-b329-bb4ae840c924,16501bbd-9398-4d6c-b520-49c672f27945,Michael Vasquez,25,Other,2a5e8483-83ed-4214-bf29-f26c9da314f8,Who,Clothing,Kids' Wear,242.84,5,1032.07,15,182.13,Debit Card,20-03-2024,Delivered,30-09-2024,West,Delhi,Charles Preston,5,1.61,Think direction bill deal us.,Neutral,In-store,4696.16
16111a52-c2f5-49e0-8841-e5b84108332b,11100f33-9b3a-4a9f-b8ea-57596abce46c,Samuel Paul,53,Male,6bc81735-dd96-4bce-ab71-af38522dc764,Past,Groceries,Vegetables,105.02,9,897.92,5,47.26,UPI,15-06-2024,Cancelled,,East,Hyderabad,Ralph Gibson,5,3.92,Sell whose difference year upon economy.,Positive,In-store,4288.02
589d3dce-25d7-4484-9e73-573fd1f9e208,a70e7a6e-e70c-47a3-ab24-2dcd8a623c4b,Kristin Mcclain,58,Female,e5322ac1-d114-4bb3-8d44-d6b22322b480,Personal,Household,Cleaning Supplies,304.53,9,2603.73,5,137.04,Wallet,26-02-2024,Delivered,15-05-2024,North,Kolkata,Harold Mckenzie,1,2.77,Debate far health staff.,Negative,In-store,3650.97
0df3cd26-f1ed-4b2b-a046-f05b378aaac9,8695a9ea-5fa3-4143-8efb-e6bb2ee67980,Keith Oliver,25,Other,03ea349f-216f-4310-8de6-817843d95275,Off,Personal Care,Skin Care,83.73,10,669.84,20,167.46,Cash on Delivery,22-09-2024,Delivered,29-02-2024,North,Bangalore,Isaiah Washington,1,2.5,Decade easy goal town site information.,Negative,Online,4045.33
16d263f2-8956-4e43-83b0-e7e2000f4e62,26420efd-0ba0-4df2-8682-b09605baa044,Sarah Diaz,36,Male,aaba78d4-ae26-4126-93c3-ceca59d4d101,Enjoy,Clothing,Footwear,443.5,6,2527.95,5,133.05,Debit Card,01-01-2024,Out for Delivery,,North,Mumbai,Dr. Christopher Woods,2,3.12,Market rather trouble mean detail these.,Positive,Online,4196.24
1cc73a84-7433-4823-a150-4b7dd3c962ab,24f06c52-150e-4de0-bb18-d4f06d37caf0,John Willis,52,Male,3525d42c-0ed9-420c-8b16-6565a99451a3,Parent,Electronics,Home Appliances,439.86,8,3518.88,0,0,Debit Card,25-03-2024,Cancelled,,East,Mumbai,Scott Patterson,4,4.53,Lead property administration you save.,Neutral,In-store,1570.54
7573a7f6-f818-4efb-89fa-0b8dea1026da,9455896c-761a-402b-92b8-bdb9e45cf4f1,Jenna Smith,51,Male,1249e5cd-4c84-4179-87b0-bc555dd19474,Surface,Household,Furniture,142.11,1,135,5,7.11,UPI,16-11-2024,Pending,,West,Pune,Ralph Gibson,3,3.14,Public manage speak bit find.,Neutral,Online,3185.75
bc3597bb-7013-406a-a727-359f4627b2b8,331f7b9a-70cf-4037-aed3-88b69d28c3d6,Lauren Beasley,23,Male,8d081a26-60cc-42dd-8952-a2360d86fec6,Like,Groceries,Vegetables,395.22,4,1264.7,20,316.18,Credit Card,18-07-2024,Cancelled,,West,Mumbai,Gina Thomas,5,2.22,Senior fear lead.,Positive,In-store,2589.04
78c8b33d-7a03-4490-bb2a-bdfcc14ce098,e130bb85-420d-4075-a235-b7b70ef5ee4d,Melanie Barrett,34,Female,f6afa7ee-bc8c-4b09-94c7-66598742b95b,Parent,Clothing,Kids' Wear,179.23,10,1702.68,5,89.62,Wallet,02-06-2024,Pending,,South,Delhi,Scott Patterson,1,1.51,Around tax support result.,Negative,In-store,1189.99
349f33c6-8c85-4e6d-9d1a-ed6ae3024856,1a2ab593-7db7-4cc7-abea-aba3b7dae4f3,Janet Barrett,61,Male,66c39a50-e12c-4260-a707-3e17850edea7,Citizen,Household,Kitchenware,269.98,7,1606.38,15,283.48,UPI,24-06-2024,Out for Delivery,,West,Pune,Ryan Stanley,1,3.17,Statement game message democratic.,Negative,Online,3323.07
f25b1dfb-81df-4aec-8a21-78f6e2ac3e9d,4034ac4b-c8c5-4057-891b-9c50f1ddcbfd,Wendy Harmon,27,Female,a7b0c5d3-4cdd-4228-b7c9-81df30db1854,Alone,Household,Kitchenware,195.96,5,881.82,10,97.98,Debit Card,12-01-2024,Pending,,North,Kolkata,Victoria Walker,3,4.24,Send issue project military summer position station.,Neutral,Online,2343.9
65dcfebd-1999-4972-b7f4-d8978f5198de,884a8ccc-16dc-44a9-b78b-191f7e7f5844,Dennis Morgan,41,Male,3cbe16a9-6787-41b5-b201-d566e08d3463,Know,Electronics,Home Appliances,460.91,5,2189.32,5,115.23,UPI,24-08-2024,Cancelled,,East,Hyderabad,Dr. Justin Payne MD,2,4.77,Adult avoid official tree stand.,Positive,In-store,4729.51
457a59c5-838d-4e5e-b365-637b72cf08be,c5d082c9-430e-4792-baca-c6b5b6f89825,Timothy Russell,48,Other,2332c080-3bad-4757-889a-c6e607e8248a,Possible,Electronics,Mobile,432.45,10,3675.83,15,648.67,UPI,18-01-2024,Out for Delivery,,West,Mumbai,Ashley Nelson,1,4.13,Upon institution to teacher technology or air attorney.,Neutral,In-store,468.35
